Browns Wood Roundabout,52.01875819999999,-0.6844036,0
Browns Wood Roundabout,52.0187319,-0.6843157,0
Browns Wood Roundabout,52.0187068,-0.6842654,0
Browns Wood Roundabout,52.018665,-0.684211,0
Browns Wood Roundabout,52.01861940000001,-0.6841764,0
Browns Wood Roundabout,52.0185709,-0.6841598,0
H10 Bletcham Way,52.0183323,-0.6844857,0
H10 Bletcham Way,52.0181168,-0.6852572,0
Kents Hill Roundabout,52.0315676,-0.7067982,0
Kents Hill Roundabout,52.0314658,-0.7068069,0
Kents Hill Roundabout,52.0313786,-0.7068738000000001,0
Kents Hill Roundabout,52.0313211,-0.706966,0
Kents Hill Roundabout,52.0312557,-0.7072277,0
Kents Hill Roundabout,52.0312744,-0.7073404,0
Kents Hill Roundabout,52.0313213,-0.7074555,0
Kents Hill Roundabout,52.031401,-0.7075728999999999,0
Kents Hill Roundabout,52.0314843,-0.7076228,0
Kents Hill Roundabout,52.0315812,-0.7076209999999999,0
Kents Hill Roundabout,52.0316623,-0.7075697,0
Kents Hill Roundabout,52.0316869,-0.7075442,0
Kents Hill Roundabout,52.0317235,-0.7074888,0
Kents Hill Roundabout,52.0317722,-0.7073321,0
Kents Hill Roundabout,52.03178699999999,-0.7072028,0
Kents Hill Roundabout,52.0317788,-0.7071330000000001,0
Kents Hill Roundabout,52.031771,-0.7070663,0
Kents Hill Roundabout,52.0317458,-0.7069844000000001,0
Kents Hill Roundabout,52.0316903,-0.7068849,0
Kents Hill Roundabout,52.0316323,-0.7068282,0
Kents Hill Roundabout,52.0315676,-0.7067982,0
Netherfield Roundabout,52.0253704,-0.7292210999999998,0
Netherfield Roundabout,52.02535510000001,-0.7292339999999999,0
Marina Roundabout,52.0255322,-0.7314251000000001,0
Marina Roundabout,52.0255159,-0.7315271,0
Marina Roundabout,52.0255289,-0.7316273999999999,0
Marina Roundabout,52.02557900000001,-0.7317148999999999,0
Marina Roundabout,52.025607,-0.7317403000000001,0
Marina Roundabout,52.0256573,-0.7317479,0
Marina Roundabout,52.0257015,-0.7317285,0
Marina Roundabout,52.02574010000001,-0.7316926,0
Marina Roundabout,52.0257713,-0.7316232,0
Marina Roundabout,52.0257863,-0.7315376,0
Marina Roundabout,52.0257741,-0.7314431,0
Marina Roundabout,52.0257526,-0.7313775,0
Marina Roundabout,52.0257143,-0.7313369,0
Marina Roundabout,52.025673,-0.7313134999999999,0
Marina Roundabout,52.025629,-0.7313134999999999,0
Marina Roundabout,52.0255702,-0.7313539,0
Marina Roundabout,52.0255322,-0.7314251000000001,0
Hospital Roundabout,52.024094,-0.736191,0
Hospital Roundabout,52.02414,-0.7361313999999999,0
Hospital Roundabout,52.0241752,-0.7360547,0
Coffee Hall Roundabout,52.0218225,-0.7395964000000002,0
